idx,target,base_pred,error_type,taxonomy,dominant_pattern,yes_vote_count,known_vote_count,project,cwe,char_len,line_count,retrieval_top1_score,retrieval_pos_neg_margin_max,author_no_yes_correct,author_no_yes_pred,base_correct,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,error_handling_keyword_count,length_bucket,lifecycle_keyword_count,memory_api_count,method_pattern,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,repair_signal,retrieval_bucket,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred
349251,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,squashfs-tools,CWE-200,3267,124,0.9310237765312195,0.007493734359741211,0,1,0,0,1,29,33,medium_2k_5k,0,2,near_consensus_yes,8,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,796,0,1,0,1
349259,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,squashfs-tools,CWE-200,3559,138,,,0,1,0,0,1,33,33,medium_2k_5k,0,2,all_methods_yes,8,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_missing,865,0,1,0,1
349528,0,1,FP,yes_prior_consensus_false_positive,low_keyword_signal,6,7,linux,CWE-772,385,20,0.9535638093948364,0.0018349289894104004,0,1,0,0,1,0,0,short_<2k,0,0,near_consensus_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,84,0,1,1,0
349888,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,net,CWE-787,1284,60,0.9603865146636963,0.004660487174987793,0,1,0,0,1,16,21,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,312,0,1,0,1
351182,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,shapelib,CWE-415,719,36,0.9479580521583557,0.004907548427581787,0,1,0,0,1,2,13,short_<2k,6,8,all_methods_yes,5,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,222,0,1,0,1
353015,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,openldap,CWE-617,3647,163,1.000000238418579,-0.032380104064941406,0,1,0,0,1,0,14,medium_2k_5k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_neg_margin,1010,0,1,0,1
353124,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,poppler,CWE-369,6992,205,0.9385244846343994,0.011645615100860596,0,1,0,0,1,2,12,long_5k_10k,4,7,all_methods_yes,5,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_pos_margin,2222,0,1,0,1
355014,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,pjproject,CWE-125,784,26,0.9508324861526489,-0.0018213987350463867,0,1,0,0,1,7,0,short_<2k,1,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,192,0,1,0,1
355649,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,vim,CWE-787,6349,283,0.9813725352287292,0.02394646406173706,1,0,0,0,1,11,33,long_5k_10k,3,1,method_disagreement,8,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,1528,0,1,1,0
356170,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,firejail,CWE-94,970,35,0.9680836200714111,0.0046634674072265625,0,1,0,0,1,0,7,short_<2k,0,1,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,281,0,1,0,1
357668,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,squirrel,CWE-125,1893,50,0.9335641860961914,0.003322780132293701,0,1,0,0,1,3,5,short_<2k,1,0,near_consensus_yes,0,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,368,0,1,0,1
359206,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,bpf,CWE-787,1164,45,0.9561519622802734,0.0005410909652709961,0,1,0,0,1,9,13,short_<2k,0,0,all_methods_yes,4,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,262,0,1,0,1
359365,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,frr,CWE-125,3211,105,0.952866792678833,5.507469177246094e-05,0,1,0,0,1,11,8,medium_2k_5k,0,1,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,617,0,1,0,1
359843,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,ImageMagick,CWE-617,16656,476,0.9475723505020142,0.006154060363769531,0,1,0,0,1,10,92,very_long_10k_plus,2,2,near_consensus_yes,45,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3170,0,1,0,1
360829,0,0,correct,correct,error_handling,0,7,linux,CWE-193,637,21,0.9540358781814575,-0.004147350788116455,1,0,1,1,0,0,3,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,144,1,0,1,0
361298,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,admesh,CWE-125,650,20,0.9232594966888428,-0.00390702486038208,1,0,0,0,1,0,2,short_<2k,0,0,method_disagreement,0,1,0,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,168,1,0,0,1
361303,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,admesh,CWE-125,2431,75,0.9157049059867859,-0.0008477568626403809,0,1,0,0,1,5,4,medium_2k_5k,0,5,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,620,0,1,0,1
361755,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-416,8029,297,0.9405232667922974,0.0054489970207214355,0,1,0,0,1,2,21,long_5k_10k,3,7,all_methods_yes,3,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,1899,0,1,0,1
365760,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-703,827,35,0.9579364061355591,0.005418658256530762,0,1,0,0,1,0,3,short_<2k,2,3,near_consensus_yes,1,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,199,0,1,0,1
366223,0,0,correct,correct,error_handling,1,7,linux,CWE-200,637,30,0.9595882892608643,-0.0010012984275817871,1,0,1,1,0,0,10,short_<2k,0,0,near_consensus_no,0,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,144,1,0,1,0
369215,0,0,correct,correct,error_handling,0,7,linux,CWE-94,1218,43,0.9554912447929382,0.0026851892471313477,1,0,1,1,0,0,7,short_<2k,0,0,all_methods_no,1,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,288,1,0,1,0
371185,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,rizin,CWE-787,1209,63,0.9508885741233826,0.0033383965492248535,0,1,0,0,1,0,34,short_<2k,1,3,all_methods_yes,9,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,360,0,1,0,1
371226,0,0,correct,correct,low_keyword_signal,0,7,linux,CWE-834,137,5,0.9438539147377014,-0.006980180740356445,1,0,1,1,0,0,0,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,30,1,0,1,0
372352,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,Singular,CWE-269,1744,87,0.9242751598358154,0.00023287534713745117,0,1,0,0,1,4,18,short_<2k,4,0,all_methods_yes,8,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,488,0,1,0,1
373535,0,1,FP,risky_pattern_false_alarm:bounds,bounds,3,7,ovs,CWE-401,1051,27,0.9436839818954468,-0.0015590786933898926,1,0,0,0,1,1,0,short_<2k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,173,1,0,0,1
376350,0,0,correct,correct,error_handling,0,7,evolution-data-server,CWE-200,583,23,0.9496090412139893,-0.00443500280380249,1,0,1,1,0,0,5,short_<2k,0,0,all_methods_no,2,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,124,1,0,1,0
376678,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,gimp,CWE-125,7880,275,0.9819540977478027,0.003260195255279541,0,1,0,0,1,14,21,long_5k_10k,7,1,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1553,0,1,0,1
376682,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,tigervnc,CWE-672,3002,131,0.9426440596580505,0.00208204984664917,0,1,0,0,1,16,6,medium_2k_5k,0,0,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,773,0,1,0,1
379334,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,vim,CWE-787,9168,364,0.9511356353759766,0.0052356719970703125,0,1,0,0,1,3,33,long_5k_10k,3,0,near_consensus_yes,11,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2115,0,1,0,1
379671,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,radare2,CWE-416,5476,177,0.9434003829956055,0.0028003454208374023,1,0,0,0,1,0,28,long_5k_10k,8,8,method_disagreement,8,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1473,0,1,0,1
380955,0,0,correct,correct,error_handling,0,7,vim,CWE-787,10110,400,0.9634653329849243,0.006507396697998047,1,0,1,1,0,5,22,very_long_10k_plus,16,5,all_methods_no,7,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,2221,1,0,1,0
382797,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,php-src,CWE-119,400,24,0.9676592946052551,-0.011069297790527344,0,1,0,0,1,3,2,short_<2k,0,1,method_disagreement,0,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_neg_margin,116,1,0,0,1
383316,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,php-src,CWE-119,1467,71,0.9939646124839783,0.02375692129135132,0,1,0,0,1,0,2,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,465,0,1,0,1
384124,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,raptor,CWE-787,8301,221,0.9216328263282776,0.008151471614837646,0,1,0,0,1,9,25,long_5k_10k,0,1,all_methods_yes,5,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1344,0,1,0,1
384201,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-703,1517,66,0.9469802379608154,0.003998160362243652,0,1,0,0,1,2,16,short_<2k,0,0,near_consensus_yes,1,0,1,0,1,1,0,no_repair_verifier_candidate,retrieval_low_margin,330,0,1,0,1
384677,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,nbdkit,CWE-924,19005,539,0.9494649171829224,0.005981743335723877,0,1,0,0,1,12,77,very_long_10k_plus,4,12,all_methods_yes,7,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3202,0,1,0,1
384767,0,0,correct,correct,error_handling,1,7,vim,CWE-122,6183,241,0.9562565088272095,0.0018655657768249512,0,1,1,1,0,2,11,long_5k_10k,4,0,near_consensus_no,4,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1316,1,0,1,0
384803,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,vim,CWE-703,5340,211,0.9459242224693298,0.00909888744354248,0,1,0,0,1,13,25,long_5k_10k,0,0,near_consensus_yes,10,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1334,0,1,0,1
386565,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,qcad,CWE-191,1296,39,0.9075235724449158,0.007275998592376709,0,1,0,0,1,0,5,short_<2k,1,2,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,293,0,1,0,1
386750,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-476,2081,71,0.9475857615470886,0.002236664295196533,0,1,0,0,1,0,7,medium_2k_5k,1,4,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,456,0,1,0,1
387149,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,ImageMagick,CWE-125,5182,161,1.0000001192092896,-0.002653360366821289,0,1,0,0,1,13,21,long_5k_10k,0,1,all_methods_yes,5,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1014,0,1,0,1
387593,0,0,correct,correct,bounds,0,7,linux,CWE-125,352,14,0.943780779838562,-0.00263136625289917,1,0,1,1,0,1,1,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,99,1,0,1,0
389676,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,vim,CWE-125,3822,170,0.95772784948349,0.011495530605316162,0,1,0,0,1,4,16,medium_2k_5k,0,0,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,1082,0,1,0,1
389760,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,jasper,CWE-703,4234,170,0.9437704682350159,0.005607903003692627,0,1,0,0,1,2,4,medium_2k_5k,0,1,method_disagreement,0,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,871,0,1,0,1
391627,0,1,FP,risky_pattern_false_alarm:bounds,bounds,2,7,linux,CWE-120,400,23,0.9494621157646179,0.0002548694610595703,1,0,0,0,1,4,3,short_<2k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,92,1,0,0,1
391628,0,1,FP,risky_pattern_false_alarm:bounds,bounds,3,7,linux,CWE-120,393,22,0.9505347013473511,9.131431579589844e-05,1,0,0,0,1,4,3,short_<2k,0,0,method_disagreement,0,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,92,1,0,1,0
393528,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,squirrel,CWE-703,650,19,0.9340174198150635,-0.0010475516319274902,0,1,0,0,1,0,3,short_<2k,0,0,near_consensus_yes,0,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,169,0,1,0,1
397644,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,autotrace,CWE-787,10785,354,0.9498216509819031,0.0018341541290283203,0,1,0,0,1,5,71,very_long_10k_plus,24,2,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,2831,0,1,0,1
398518,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,rizin,CWE-787,1498,41,0.9442353844642639,0.004257678985595703,0,1,0,0,1,4,3,short_<2k,2,2,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,332,0,1,0,1
400103,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,EternalTerminal,CWE-362,848,26,0.9576972723007202,-0.0008394122123718262,0,1,0,0,1,2,1,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,211,0,1,0,1
400109,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,EternalTerminal,CWE-362,275,8,0.927410364151001,-0.0025423169136047363,0,1,0,0,1,0,1,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,63,0,1,0,1
400409,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,vim,CWE-787,618,27,0.9588876962661743,-0.003449857234954834,1,0,0,0,1,0,1,short_<2k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,146,0,1,1,0
400735,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,linux,CWE-284,1005,48,0.954790472984314,0.015137910842895508,0,1,0,0,1,10,5,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,271,0,1,0,1
400743,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,linux,CWE-284,1080,48,0.9764875173568726,0.014208376407623291,0,1,0,0,1,16,4,short_<2k,0,0,near_consensus_yes,0,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,284,0,1,0,1
400779,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,php-src,CWE-200,2044,74,0.9907552003860474,0.07749837636947632,0,1,0,0,1,0,15,medium_2k_5k,0,2,all_methods_yes,7,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,464,0,1,0,1
401034,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,radare2,CWE-703,4229,168,0.9657679796218872,0.007974445819854736,0,1,0,0,1,2,37,medium_2k_5k,1,1,all_methods_yes,14,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1059,0,1,0,1
401525,0,1,FP,retrieval_misleading_or_ambiguous:retrieval_low_margin,low_keyword_signal,3,7,linux,CWE-200,746,23,0.9428854584693909,-0.0010606050491333008,0,1,0,0,1,0,0,short_<2k,0,0,method_disagreement,0,1,0,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,157,1,0,1,0
401579,0,0,correct,correct,bounds,0,7,linux,CWE-200,1766,65,0.9385461807250977,0.0005089044570922852,1,0,1,1,0,10,3,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,450,1,0,1,0
404192,0,0,correct,correct,bounds,0,7,pcre2,CWE-703,6323,252,0.9392564296722412,0.0024869441986083984,1,0,1,1,0,73,3,long_5k_10k,2,1,all_methods_no,1,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1336,1,0,1,0
405333,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,linux,CWE-703,954,47,0.9549126625061035,0.002516627311706543,0,1,0,0,1,0,4,short_<2k,0,0,method_disagreement,0,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,258,0,1,0,1
405698,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,linux,CWE-703,2256,88,0.9444020390510559,0.0026059746742248535,0,1,0,0,1,1,14,medium_2k_5k,1,0,method_disagreement,2,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,555,0,1,0,1
406206,0,0,correct,correct,error_handling,0,7,util-linux,CWE-200,7680,313,0.9381383657455444,0.0038117170333862305,1,0,1,1,0,1,29,long_5k_10k,2,2,all_methods_no,8,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1809,1,0,1,0
408968,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,vim,CWE-787,2270,97,0.9475947618484497,0.0048635005950927734,0,1,0,0,1,15,15,medium_2k_5k,1,0,all_methods_yes,7,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,564,0,1,0,1
409515,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,vim,CWE-787,16039,605,0.9449300765991211,0.005761981010437012,0,1,0,0,1,77,32,very_long_10k_plus,9,2,all_methods_yes,4,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,4004,0,1,0,1
411896,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,tor,CWE-399,17737,536,0.9442147612571716,0.012594461441040039,0,1,0,0,1,10,149,very_long_10k_plus,0,3,method_disagreement,21,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,3819,0,1,0,1
411926,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,heimdal,CWE-476,31969,1042,0.9382337331771851,0.00517582893371582,0,1,0,0,1,15,228,very_long_10k_plus,15,16,all_methods_yes,61,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,6411,0,1,0,1
412117,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,unbound,CWE-190,2728,75,0.9452822208404541,0.005280971527099609,0,1,0,0,1,3,3,medium_2k_5k,1,3,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,575,0,1,0,1
412190,0,0,correct,correct,error_handling,0,7,vim,CWE-787,1586,71,0.9335687756538391,0.004597604274749756,1,0,1,1,0,0,3,short_<2k,1,1,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,356,1,0,1,0
412332,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,rizin,CWE-415,144,5,0.9434301853179932,-0.011324584484100342,1,0,0,0,1,0,3,short_<2k,0,0,method_disagreement,1,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_neg_margin,41,1,0,0,1
413339,0,0,correct,correct,error_handling,0,7,php-src,CWE-416,4687,86,0.947848379611969,-0.00019496679306030273,1,0,1,1,0,1,15,medium_2k_5k,0,1,all_methods_no,7,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,578,1,0,1,0
413623,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,radare2,CWE-416,13253,466,0.9638922214508057,0.010909676551818848,0,1,0,0,1,14,41,very_long_10k_plus,6,7,method_disagreement,11,1,0,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,3196,0,1,0,1
416366,0,0,correct,correct,error_handling,0,7,vim,CWE-416,25536,1015,0.9475705623626709,0.006352066993713379,1,0,1,1,0,6,96,very_long_10k_plus,16,5,all_methods_no,14,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,5352,1,0,1,0
417093,0,1,FP,risky_pattern_false_alarm:lifecycle,lifecycle,4,7,MilkyTracker,CWE-416,251,17,0.9147615432739258,-0.009276151657104492,0,1,0,0,1,0,0,short_<2k,4,4,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,60,0,1,0,1
417472,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,libvirt,CWE-119,636,22,0.938132107257843,0.0014722347259521484,1,0,0,0,1,0,4,short_<2k,0,0,method_disagreement,1,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,121,1,0,1,0
418795,0,0,correct,correct,error_handling,0,7,vim,CWE-703,22413,832,0.9430056810379028,0.003345966339111328,1,0,1,1,0,6,67,very_long_10k_plus,21,1,all_methods_no,21,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,4632,1,0,1,0
421378,0,0,correct,correct,low_keyword_signal,0,7,mujs,CWE-476,227,14,0.9238613843917847,-0.0017491579055786133,1,0,1,1,0,0,0,short_<2k,0,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,67,1,0,1,0
424522,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,FreeRDP,CWE-190,1645,69,0.9449455738067627,0.0069866180419921875,0,1,0,0,1,1,17,short_<2k,1,2,all_methods_yes,4,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,359,0,1,0,1
424969,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,linux,CWE-476,5161,189,0.9595833420753479,0.0016521215438842773,1,0,0,0,1,5,19,long_5k_10k,0,0,method_disagreement,0,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1078,1,0,0,1
427153,0,0,correct,correct,lifecycle,0,7,lua,CWE-125,530,13,0.9269116520881653,-0.00668489933013916,1,0,1,1,0,0,0,short_<2k,1,0,all_methods_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,149,1,0,1,0
427707,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,file,CWE-787,3963,154,0.9511364698410034,0.004232943058013916,0,1,0,0,1,19,32,medium_2k_5k,1,2,all_methods_yes,4,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1100,0,1,0,1
430335,0,0,correct,correct,error_handling,0,7,linux,CWE-787,146,7,0.9483237862586975,0.004227340221405029,1,0,1,1,0,3,4,short_<2k,0,0,all_methods_no,1,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,31,1,0,1,0
430380,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-362,1036,38,0.9207637310028076,0.0030843615531921387,0,1,0,0,1,1,4,short_<2k,0,2,near_consensus_yes,0,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,241,0,1,0,1
430470,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,squid,CWE-400,11220,333,0.9229904413223267,0.012241840362548828,0,1,0,0,1,19,33,very_long_10k_plus,1,8,all_methods_yes,15,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,1932,0,1,0,1
431633,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,ImageMagick,CWE-787,15822,417,0.9783201217651367,0.005995392799377441,0,1,0,0,1,134,49,very_long_10k_plus,0,2,all_methods_yes,9,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3809,0,1,0,1
432093,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,vim,CWE-787,2227,99,0.9910576939582825,0.012174427509307861,0,1,0,0,1,1,14,medium_2k_5k,1,0,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,565,0,1,0,1
432152,0,0,correct,correct,lifecycle,0,7,mongo,CWE-617,10351,171,0.9244272112846375,0.0031029582023620605,1,0,1,1,0,4,14,very_long_10k_plus,24,0,all_methods_no,7,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1840,1,0,1,0
432247,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,unicorn,CWE-476,406,17,0.9266179800033569,-5.960464477539063e-08,1,0,0,0,1,0,3,short_<2k,0,0,method_disagreement,1,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,95,0,1,0,1
432346,0,1,FP,risky_pattern_false_alarm:bounds,bounds,3,7,qemu,CWE-125,179,9,0.9397072792053223,-0.0024039745330810547,1,0,0,0,1,1,1,short_<2k,0,0,method_disagreement,0,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,49,1,0,1,0
432351,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,dpdk,CWE-703,3099,99,0.9723502397537231,0.0,0,1,0,0,1,7,15,medium_2k_5k,1,0,all_methods_yes,2,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,702,0,1,0,1
