author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
1,0,1,0,3,146,CWE-787,4,430335,0,7,0,1,1,0,1,0,1,0,linux,0.004227340221405029,0.9483237862586975,0,31,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,1,1036,CWE-362,4,430380,0,38,2,0,0,1,1,0,0,1,linux,0.0030843615531921387,0.9207637310028076,0,241,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,19,11220,CWE-400,33,430470,1,333,8,15,0,1,0,1,0,1,squid,0.012241840362548828,0.9229904413223267,0,1932,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,134,15822,CWE-787,49,431633,0,417,2,9,0,1,0,1,0,1,ImageMagick,0.005995392799377441,0.9783201217651367,0,3809,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,low,"The target function reads pixel data using ReadBlobStream with a calculated length and checks `if ((size_t) count != length) break;`, but lacks the specific bounds/offset correction or loop restructuring seen in the historical patches.","The historical patches address out-of-bounds writes in tigervnc (loop restructuring) and Pillow (memcpy offset correction), which are different behavior patterns and APIs than the ImageMagick CIN reader's pixel import loop, making the evidence irrelevant to this specific target's vulnerability.",0,1,0
0,1,0,1,1,2227,CWE-787,14,432093,1,99,0,3,0,1,0,1,0,1,vim,0.012174427509307861,0.9910576939582825,0,565,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,The target function contains `if (curi[depth] > byts[arridx[depth]])` and `while (n + 1 < slang->sl_fbyts_len && byts[n + 1] == 0)` but lacks the specific `depth < MAXWLEN` guard and the `profile_passed_limit` timeout check from the historical patch.,The target function lacks the specific `depth < MAXWLEN` bounds check and the `FEAT_RELTIME` timeout guard that the historical patch added to prevent out-of-bounds access and indefinite loops in the trie traversal.,0,1,0
1,0,1,0,4,10351,CWE-617,14,432152,24,171,0,7,1,0,1,0,1,0,mongo,0.0031029582023620605,0.9244272112846375,0,1840,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,0,406,CWE-476,3,432247,0,17,0,1,0,1,0,1,1,0,unicorn,-5.960464477539063e-08,0.9266179800033569,0,95,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,179,CWE-125,1,432346,0,9,0,0,0,1,0,1,1,0,qemu,-0.0024039745330810547,0.9397072792053223,0,49,1,0,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function `i2c_ddc_rx` uses direct array indexing (`s->edid_blob[s->reg % sizeof(s->edid_blob)]`) rather than the `vga_read_byte` API or offset-based bounds checking required by the historical patch.,"The historical evidence requires replacing direct VRAM pointer arithmetic with the `vga_read_byte` API to prevent out-of-bounds reads, but the target function is entirely unrelated (I2C/DDC instead of ATI VGA) and lacks this specific repair, so the first-stage YES stands.",0,1,0
0,1,0,1,7,3099,CWE-703,15,432351,1,99,0,2,0,1,0,1,0,1,dpdk,0.0,0.9723502397537231,0,702,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard|bounds_or_shape_check|null_check|error_handling,high,"The historical evidence is a USB-specific null check on interface pointers (usb_ifnum_to_if), which is entirely unrelated to the target's DPDK vhost-user inflight fd mmap logic. The target does not contain any equivalent repair for this different behavior pattern.","The historical patch addresses a null dereference on USB interface pointers in a Linux kernel driver, which is behaviorally irrelevant to the target's vhost-user shared memory mapping logic in DPDK, so the repair cannot be mapped to the target and the YES verdict stands.",0,1,0
0,1,0,1,7,3198,CWE-703,15,432352,1,97,1,2,0,1,0,1,0,1,dpdk,0.010094285011291504,0.9999998807907104,0,733,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,11,7674,CWE-416,29,434093,3,294,2,12,0,1,0,1,0,1,vim,0.0042459964752197266,0.9438459277153015,0,1683,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,757,CWE-119,0,434902,0,24,4,0,0,1,0,1,0,1,ghostpdl,0.0015189647674560547,0.9340873956680298,0,149,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"memcpy(dest_strip, src_strip + left_offset, left_width); memcpy(ptr_out_temp, src_strip, src_width); memcpy(ptr_out_temp, src_strip, right_width);","The target function performs multiple memcpy operations using length variables (left_width, src_width, right_width) without any bounds or shape checks against the destination buffer size, which matches the vulnerable-side behavior from the historical evidence rather than the fixed-side MIN/MAXPATHLEN bounds checks.",0,1,0
0,1,0,1,4,4557,CWE-120,2,435409,1,118,1,0,0,1,0,1,0,1,ghostpdl,0.0022016167640686035,0.9523801803588867,0,874,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,2863,CWE-125,17,436066,3,98,4,2,1,0,0,1,0,1,linux,0.0025241971015930176,0.9605973958969116,0,714,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,3868,CWE-125,15,436990,0,186,0,7,1,0,1,0,1,0,vim,-0.0011807084083557129,0.9111355543136597,0,994,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1579,CWE-415,12,437003,0,64,1,2,0,1,1,0,0,1,linux,0.004319906234741211,0.959571361541748,0,390,0,1,0,1,best_ensemble_pred,1,1,1,False,error_handling,high,"Target function uses a `goto xmit_failed` pattern for error handling after `mcba_usb_xmit`, which is the vulnerable-side behavior pattern, rather than inlining the cleanup within the conditional block like the fixed-side patch.","The target function lacks the specific inlined error-handling repair from the historical evidence, retaining the vulnerable-side `goto` pattern for cleanup after a failed transmit submission.",0,1,0
0,1,0,1,6,4381,CWE-125,26,437291,0,173,1,2,1,0,0,1,1,0,oniguruma,0.0002645254135131836,0.940944492816925,0,905,0,1,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function `expand_case_fold_string` in oniguruma does not contain the base64 decoding logic, `strspn`/`strcspn` calls, or the specific bounds/shape checks (`ptr < buf+len`, `w2 >= 0`, `5 + rc`) that were repaired in the historical libplist and radare2 patches.","The historical repair evidence is from entirely different projects (libplist and radare2) fixing specific out-of-bounds read patterns in base64 decoding and UTF-8 string detection, which cannot be mapped to the target oniguruma function's case-fold expansion logic.",0,1,0
0,1,0,1,10,2630,CWE-787,23,437671,1,73,5,6,0,1,0,1,0,1,radare2,0.0040711164474487305,0.9457882642745972,0,850,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains early bounds checks (`if (off >= size)`, `if (!size)`, `if (size < 32)`) and a read validation (`if (available != size)`), but lacks the specific loop-level buffer bounds check (`if (bin->entry_table + off + 32 >= r_buf_size (bin->buf))`) and the `segnum > 0` guard from the historical patch.","The target function's bounds checks are structurally different and guard different operations than the specific entry-table loop bounds check and segnum guard added in the historical repair patch, so the specific vulnerable-side behavior is not mitigated by the target's existing checks.",0,1,0
0,1,0,1,2,1348,CWE-401,5,437708,0,48,2,1,1,0,0,1,0,1,linux,0.0011045336723327637,0.9548231959342957,0,283,0,1,1,0,best_ensemble_pred,1,1,1,False,unknown,high,"The target function allocates `state` and `rx_kfifo` and frees them on error, but it does not contain the specific ACP/i2s multi-allocation goto-chain cleanup or the yamsmcs early-return leak fix shown in the historical evidence.","The historical evidence addresses specific memory leak patterns in ACP device initialization and yamsmcs ioctl handling that are structurally and semantically unrelated to the target's V4L2 subdev/kfifo initialization, so the specific repair obligations cannot be mapped to this target.",0,1,0
0,1,1,0,1,795,CWE-415,7,438686,2,30,2,0,1,0,1,0,1,0,linux,0.0003319978713989258,0.9437553882598877,0,168,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,0,702,CWE-416,5,438876,1,34,3,2,1,0,0,1,0,1,linux,0.0024643540382385254,0.9542214870452881,0,171,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is mkiss_close in the AX.25 network driver, which does not contain any GFS2 rgrp logic, PAGE_ALIGN/PAGE_MASK operations, or kmem_cache allocations.","The historical patch repairs a use-after-free (CWE-416) in the GFS2 filesystem's rgroup allocation by moving gl_object assignments inside an error-check guard and nullifying rd_bits after kfree, which is entirely unrelated to the target's mkiss_close TTY disc unregistration logic.",0,1,0
0,1,0,1,126,34604,CWE-401,70,439114,1,976,3,20,0,1,0,1,0,1,ImageMagick6,0.0,0.9958339929580688,0,6653,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,126,34707,CWE-835,70,439266,1,977,3,20,0,1,0,1,0,1,ImageMagick6,0.02368706464767456,1.0000003576278687,0,6663,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,27,3490,CWE-22,22,439495,2,123,11,4,0,1,0,1,0,1,squashfs-tools,,,0,841,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,23,3190,CWE-22,22,439500,2,113,7,4,0,1,0,1,0,1,squashfs-tools,0.01133960485458374,0.9275617003440857,0,770,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1248,CWE-863,5,440872,2,38,2,1,0,1,0,1,0,1,xserver,0.004378676414489746,0.9402438402175903,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,12,2401,CWE-191,4,441822,0,76,0,0,0,1,0,1,0,1,xserver,0.00406193733215332,0.9305192232131958,0,451,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,4,493,CWE-835,0,442189,0,14,0,0,0,1,0,1,0,1,qemu,0.0005339980125427246,0.958981454372406,0,101,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"In the target function, the loopback path uses `qemu_receive_packet(nc, buf, size);` instead of the vulnerable `do_receive` pattern.","The target function already uses the fixed-side API `qemu_receive_packet` for its loopback transmit path, which is the exact repair obligation identified in the historical evidence to prevent the vulnerable direct `do_receive` call.",1,0,1
1,0,0,1,0,1193,CWE-193,13,442587,0,42,0,4,0,1,0,1,0,1,spice,0.0020112991333007812,0.9453506469726562,0,220,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,7,954,CWE-125,0,442815,0,40,0,0,0,1,0,1,0,1,curl,0.03812599182128906,0.9880235195159912,0,237,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is a text formatting/wrapping utility in curl that lacks any bounds checks on its input buffer pointer `ptr` relative to its length `len` during the while loop, and the historical evidence (libplist base64 decode, libgit2 pkt parsing, radare2 instruction handling) addresses completely different behavior patterns and APIs.","The historical evidence involves adding bounds/shape checks for base64 decoding, network packet parsing, and binary instruction handling, which are irrelevant to the target's text-wrapping logic; since no applicable repair is present, the first-stage YES stands.",0,1,0
0,1,1,0,30,3513,CWE-200,1,442959,1,145,0,0,1,0,1,0,1,0,vim,0.004207789897918701,0.9512485265731812,0,930,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,0,960,CWE-476,0,443152,1,40,0,0,0,1,0,1,1,0,linux,0.003740549087524414,0.9560534358024597,0,234,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,10,22967,CWE-416,114,443298,12,761,0,32,1,0,1,0,1,0,vim,0.012569904327392578,0.9365551471710205,0,4682,0,1,1,0,best_ensemble_pred,1,1,1,False,error_handling,high,"The historical patch is specific to the Linux kernel's init_new_context_ldt() function, which does not exist in the vim project's do_cmdline() function.","The historical repair evidence is from a different project (Linux) and involves a specific kernel function (init_new_context_ldt) that is entirely absent from the vim target function, making the evidence irrelevant and unable to map to any repair in the target.",0,1,0
1,0,0,1,0,3041,CWE-20,15,444900,1,122,1,2,1,0,0,1,1,0,cifs-utils,-0.0013346672058105469,0.9583010077476501,0,722,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function `add_mtab` in `cifs-utils` handles mtab file operations and mount options, which is completely unrelated to the weechat patch's shell command argument splitting and execution logic.","The historical evidence addresses a CWE-20 vulnerability in weechat involving improper shell command argument splitting via `string_split_shell` before `execvp`, which is behaviorally irrelevant to the target function's mtab file handling and mount option string construction.",0,1,0
0,1,0,1,0,1868,CWE-22,15,445881,0,59,0,7,1,0,0,1,1,0,file-roller,0.0021238327026367188,0.959731936454773,0,305,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,2,7667,CWE-22,65,445995,0,256,0,24,0,1,0,1,0,1,file-roller,0.057711005210876465,1.0000001192092896,0,1332,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,15,5176,CWE-787,12,446058,0,203,1,1,0,1,0,1,0,1,libtiff,0.005810260772705078,0.9484707117080688,0,1264,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,535,CWE-416,2,446096,0,24,0,1,0,1,1,0,0,1,linux,0.001225590705871582,0.9620147943496704,0,116,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,medium,"The target function calls usb_kill_anchored_urbs(&atusb->rx_urbs), usb_kill_urb(atusb->tx_urb), and ieee802154_unregister_hw(atusb->hw) before freeing resources, which mirrors the fixed-side pattern of killing URBs and unregistering the device to prevent use-after-free.",The target function already contains the key repair pattern from the historical evidence—killing URBs and unregistering the device before freeing them—preventing the use-after-free vulnerability that the patch was designed to fix.,1,0,1
0,1,0,1,22,6806,CWE-125,31,446279,3,151,8,7,0,1,0,1,0,1,libmobi,0.004646420478820801,0.956234335899353,0,1257,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The historical evidence is from tcpdump (CWE-125 bounds check) and QEMU (vga_read_byte API replacement), which are entirely different projects and behavioral patterns from the libmobi target function (which parses MOBI index entries).","The retrieved historical patches are irrelevant to the target function's specific behavior and project, so they cannot be used to confirm a repair is present, leaving the first-stage YES verdict intact.",0,1,0
0,1,0,1,9,2834,CWE-787,17,446416,4,110,5,3,0,1,0,1,0,1,rizin,0.0008574128150939941,0.9436109662055969,0,665,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function iterates using `for (j = 0; j < n_slide_infos[i]; j++)` and `for (i = 0; i < cache->n_hdr && i < MAX_N_HDR; i++)` without an out-of-bounds guard equivalent to `if (n == nitems(p))` that prevents accessing past the allocated array bounds when incrementing an index.,"The historical patch adds a bounds check (`if (n == nitems(p))`) to prevent an out-of-bounds access after incrementing an index, but the target function lacks this specific bounds-check pattern and relies only on loop conditions which may not prevent the same class of CWE-787 vulnerability.",0,1,0
0,1,0,1,45,8454,CWE-125,4,447053,4,177,7,0,0,1,0,1,0,1,exiv2,0.002215743064880371,1.0,0,1649,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,15,2818,CWE-17,20,447231,0,117,1,6,1,0,1,0,1,0,php-src,-0.003058195114135742,0.9999998807907104,0,866,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,16,3275,CWE-125,10,448562,0,121,1,0,0,1,0,1,0,1,frr,4.696846008300781e-05,0.9295833110809326,0,698,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function lacks a bounds check before dereferencing `hdr` (e.g., `if (pnt + sizeof(struct capability_header) + 1 > end)`), allowing an out-of-bounds read when `pnt + 3 <= end` but the remaining buffer is smaller than the struct header size.","The historical evidence shows a repair adding bounds checks before struct pointer dereferences, but the target function dereferences `hdr` without verifying sufficient buffer space for the struct itself, leaving the out-of-bounds read vulnerability present.",0,1,0
0,1,0,1,6,3351,CWE-189,16,448584,1,134,0,1,0,1,0,1,0,1,gdk-pixbuf,0.002713501453399658,0.9212936758995056,0,859,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,76,26047,CWE-787,39,448912,8,678,0,0,0,1,1,0,0,1,zlib,0.010508298873901367,0.9383311867713928,0,5111,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical evidence adds bounds checks (e.g., `if ((uptr + ulen + 1) > uncomp_end)` and `if (unlikely(n > sizeof(len) - 1))`) to prevent out-of-bounds writes in DNS name decompression and ASN.1 length parsing, which are entirely different subsystems from the zlib inflate decompression logic in the target.","The target function lacks the specific bounds checks from the historical patches because those patches address out-of-bounds vulnerabilities in DNS and ASN.1 parsing, which are structurally and semantically unrelated to the zlib inflate function's bit-stream and window-based copy operations.",0,1,0
1,0,0,1,0,1349,CWE-122,0,449294,0,47,0,0,1,0,0,1,1,0,vim,-0.0031300783157348633,0.936733603477478,0,256,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard|bounds_or_shape_check|null_check|api_replacement,high,"The target function `n_start_visual_mode` does not contain the `done` variable tracking, the `gchar_cursor() != NUL` guard before `PBYTE`, or the `!done && virtual_op` conditional structure that constitutes the historical repair.","The historical repair addresses a heap buffer overflow in block-mode character replacement operations, which is entirely unrelated to the target function's logic of initializing visual mode state; thus, the specific repair is absent and the vulnerability pattern does not map to this target.",0,1,0
0,1,0,1,7,468,CWE-189,10,449321,1,21,1,3,0,1,0,1,0,1,clamav-devel,-0.0024416446685791016,0.9516614079475403,0,153,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The historical evidence is a Linux kernel IEEE 80211 SKB length check, which is irrelevant to the target's SIS file string parsing logic.","The historical patch adds a bounds check for SKB length vs header length in a Linux wireless driver, which is entirely unrelated to the target function's file I/O string reading in ClamAV, so the evidence cannot be mapped to the target and the vulnerability prediction stands.",0,1,0
0,1,1,0,0,1757,CWE-416,11,450764,1,78,0,3,1,0,1,0,1,0,vim,-0.001874387264251709,0.941464900970459,0,458,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,13,28169,CWE-119,152,450812,13,876,32,49,0,1,0,1,0,1,gnulib,0.01550358533859253,0.9332834482192993,0,4847,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,9,1715,CWE-120,7,450830,0,61,2,0,0,1,0,1,0,1,linux,0.0012006759643554688,0.9515403509140015,0,385,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,10,2436,CWE-20,1,451731,0,134,0,0,1,0,0,1,1,0,ntp,0.007222175598144531,0.9467198848724365,0,690,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,8,11947,CWE-20,58,451888,0,435,1,0,0,1,0,1,0,1,jasper,0.003620326519012451,0.9656069874763489,0,2741,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The historical evidence is a Linux kernel IPv6 fragmentation patch that moves a `copy < 0` bounds check earlier to avoid a `kfree_skb(skb)` on an unallocated skb. The target function is a JasPer JPEG 2000 encoder parameter parser that contains no skb allocation, `kfree_skb`, or equivalent delayed bounds-check logic.",The historical repair evidence is entirely irrelevant to the target function as it addresses a completely different behavior pattern (kernel network buffer lifecycle management) that cannot be mapped to the JasPer image encoding parameter setup logic.,0,1,0
0,1,1,0,3,6020,CWE-787,13,452377,6,210,4,5,0,1,1,0,1,0,vim,0.0002739429473876953,0.9382659196853638,0,1341,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,66,34505,CWE-787,142,452391,0,1024,2,51,0,1,0,1,0,1,ImageMagick6,0.0,0.9999998807907104,0,6079,0,1,0,1,best_ensemble_pred,1,1,1,False,state_or_lifetime_repair,low,"The target function initializes 'status' via 'status=OpenBlob(...)' rather than explicitly setting 'status=MagickTrue;' before the main processing loop, and the patch's specific initialization pattern is absent.","The historical patch adds an explicit 'status=MagickTrue;' initialization before a SeekBlob/while-loop sequence, but the target function lacks this exact initialization pattern and instead derives its initial status from OpenBlob, making the specific repair absent.",0,1,0
1,0,0,1,1,1137,CWE-269,13,452994,0,57,3,0,1,0,0,1,1,0,nf,-0.000278472900390625,0.9436362385749817,0,272,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,40,5684,CWE-668,21,453109,1,148,1,4,0,1,0,1,1,0,libexpat,0.005196869373321533,0.9550554156303406,0,1170,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,9401,CWE-125,57,453265,5,358,0,0,0,1,0,1,0,1,jasper,0.03341853618621826,0.9981731176376343,0,2406,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function (jp2_decode) is a JP2 format decoder that lacks bounds checks on pclrd->lutdata and pclrd->bpc array accesses, while the retrieved historical evidence is for a libplist base64 decoder and radare2/r2egg parser, which are entirely different behavior patterns and codebases.","The historical repair evidence is irrelevant to the target function's specific vulnerability pattern (out-of-bounds read in a JP2 palette mapping), so the absence of those unrelated repairs cannot be used to reject the first-stage YES.",0,1,0
0,1,0,1,10,6551,CWE-703,6,454759,0,244,6,0,0,1,0,1,0,1,linux,0.008545279502868652,0.9797505140304565,0,1481,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is an I2C SMBus driver access routine (ismt_access) and contains no USB interface or endpoint sanity checks (bNumEndpoints, bNumInterfaces, alt->endpoint) matching the historical repair.","The historical repair evidence addresses USB interface/endpoint validation in a USB driver (ati_remote2), which is entirely unrelated to the target I2C driver function, so the specific repair cannot be mapped to the target.",0,1,0
0,1,0,1,7,2146,CWE-119,25,455177,1,54,1,6,1,0,0,1,1,0,libmobi,0.0009453296661376953,0.9550154209136963,0,425,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,720,CWE-787,1,455356,0,27,0,0,0,1,0,1,0,1,bash,0.006367862224578857,0.947342038154602,0,167,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,21,1913,CWE-119,6,457772,0,50,1,1,0,1,0,1,0,1,icecast-server,0.005875587463378906,0.9242650270462036,0,387,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard|bounds_or_shape_check,high,The target function contains a bounds check `if (copy_len > sizeof(url->errormsg)) { copy_len = sizeof(url->errormsg); }` but this is a different pattern (clamping a memcpy size) than the historical repair (subtracting a struct size from a buffer limit to prevent overflow).,"The historical evidence repairs a specific buffer overflow in the nbd project by subtracting a struct size from a buffer limit, which is irrelevant to the target icecast-server function's different buffer handling logic; thus, the specific repair obligation is not present and the YES verdict stands.",0,1,0
0,1,0,1,0,334,CWE-703,8,459029,0,15,0,2,0,1,1,0,1,0,varnish-cache,-0.00030344724655151367,0.9350684285163879,0,111,0,1,1,0,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is a simple HTTP header filter check in varnish-cache with no packet buffer parsing or memcpy operations, making the u-boot bounds check repair completely irrelevant.","The historical repair evidence adds bounds checks to protect memcpy operations on NFS RPC packet buffers in u-boot, which is entirely unrelated to the target function's logic of checking HTTP header filter flags in varnish-cache.",0,1,0
0,1,0,1,3,5631,CWE-416,71,459107,1,233,3,10,0,1,0,1,1,0,linux,0.007413268089294434,0.9575740694999695,0,1327,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,21,17024,CWE-416,47,459400,3,696,4,14,0,1,0,1,1,0,vim,0.010997653007507324,0.9342244863510132,0,3526,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,540,CWE-787,8,459524,0,23,0,0,0,1,0,1,0,1,linux,0.007743716239929199,0.9437618255615234,0,116,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function is in bpf_stack_map and handles preallocating stack map elements, completely unrelated to the vhost_net rx batching overflow fix.","The historical patch addresses a vhost_net buffer overflow by adding a batching counter and bounds check, which is entirely irrelevant to the target function's bpf_stack_map allocation logic.",0,1,0
0,1,0,1,2,792,CWE-191,1,462278,1,31,0,0,0,1,0,1,0,1,pjproject,-0.0009522438049316406,0.9575019478797913,0,180,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,5,536,CWE-787,3,462316,0,15,1,1,0,1,0,1,1,0,ghostpdl,-0.001347959041595459,0.9533783793449402,0,124,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,"The target function uses `min(max_data, pcs->status.write_pos - pcs->status.read_pos)` to bound the count, but the historical evidence is irrelevant, originating from a different project (linux-fbdev/cryptsetup) and addressing different operations (fb_read/write bounds and malloc overflow checks).","The retrieved historical patches address out-of-bounds access in Linux framebuffer read/write and integer overflow in malloc sizing, which are behaviorally unrelated to the target's ring-buffer memcpy read operation in ghostpdl, making the evidence irrelevant and unable to confirm any specific repair.",0,1,0
0,1,0,1,3,3878,CWE-476,17,462395,0,140,0,7,0,1,0,1,0,1,php-src,-0.0008886456489562988,0.9792101979255676,0,986,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,9,4889,CWE-190,5,462409,0,134,2,0,0,1,0,1,0,1,rsyslog,0.0014195442199707031,0.9472366571426392,0,1099,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,medium,"The target function accumulates the octet count with `pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0'` and only guards against overflow with a soft threshold `<= 200000000` that logs an error and changes framing, rather than rejecting the input with a hard upper bound check like `> 0x100000` returning an error code.","The historical patch adds a hard upper bound check (`> 0x100000`) and a lower bound consistency check to reject unbounded allocations, but the target function only has a soft overflow threshold that falls back to a different framing mode instead of rejecting the input, so the specific repair obligation is not present.",0,1,0
0,1,0,1,0,2647,CWE-416,37,462511,2,111,1,17,1,0,0,1,1,0,vim,0.00019884109497070312,0.9466654062271118,0,579,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1406,CWE-787,4,462566,0,36,0,1,0,1,0,1,0,1,newsbeuter,0.0017895102500915527,0.93354332447052,0,316,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,3,322,CWE-835,0,463051,0,11,0,0,0,1,1,0,1,0,qemu,0.00013583898544311523,0.9544636011123657,0,66,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,11,3416,CWE-732,15,463134,1,106,2,3,1,0,1,0,1,0,cyrus-imapd,0.00784599781036377,0.9543605446815491,0,720,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,2008,CWE-476,6,463476,0,91,0,2,0,1,0,1,0,1,linux,0.0036249160766601562,0.943444013595581,0,404,0,1,0,1,best_ensemble_pred,1,1,1,False,unknown,high,The target function is an AX25 network release handler (`ax25_release`) and does not contain DCCP state checks (`sk->sk_state == DCCP_CLOSED`) or XFS fork verification calls (`xfs_dinode_verify_fork`).,"The historical repair evidence is specific to DCCP socket state guards and XFS inode fork verification, which are entirely irrelevant to the target AX25 release function, so the target lacks the specific repair and the vulnerability prediction remains valid.",0,1,0
0,1,0,1,2,2059,CWE-125,1,464942,0,84,0,0,0,1,0,1,0,1,php-src,0.003255128860473633,0.9466711282730103,0,652,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
