author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
1,0,0,1,0,5476,CWE-416,28,379671,8,177,8,8,0,1,1,0,1,0,radare2,0.0028003454208374023,0.9434003829956055,0,1473,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function extract_arg has no offset/sz bounds guard; it uses maxstackframe checks and goto beach for stack frame limits, which are unrelated to the historical offset > sz buffer read guard.","The historical repair guards an out-of-bounds buffer read with an offset/sz check, which is entirely absent in the target function that deals with stack variable analysis, not Java binary buffer parsing.",verifier_not_no,0,1,0
1,0,1,0,5,10110,CWE-787,22,380955,16,400,5,7,1,0,1,0,1,0,vim,0.006507396697998047,0.9634653329849243,0,2221,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,3,400,CWE-119,2,382797,0,24,1,0,0,1,0,1,1,0,php-src,-0.011069297790527344,0.9676592946052551,0,116,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target has a bounds check `if (remain <= 0) { return EOF; }` but lacks the specific `rlen > MAX_XFER_SIZE` guard from the historical evidence, and the historical evidence is primarily a bounds/shape check.","The historical repair adds a bounds/shape check (`rlen > MAX_XFER_SIZE`) which is not semantically present in the target, and since the verifier is restricted to non-bounds guards, the evidence is irrelevant and the YES prediction must stand.",verifier_not_no,0,1,0
0,1,0,1,0,1467,CWE-119,2,383316,0,71,0,0,0,1,0,1,0,1,php-src,0.02375692129135132,0.9939646124839783,0,465,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function gdImageFillToBorder contains no overflow2 checks and no memory allocation; it only clamps x and y to image bounds.,"The historical repair adds overflow2 guards to gdImageCreate to prevent integer overflow during memory allocation, which is entirely absent from the target function gdImageFillToBorder that operates on an already-allocated image.",verifier_not_no,0,1,0
0,1,0,1,9,8301,CWE-787,25,384124,0,221,1,5,0,1,0,1,0,1,raptor,0.008151471614837646,0.9216328263282776,0,1344,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function (raptor) contains no batching counter or overflow guard for an array write; it uses a pre-calculated max count for allocation but lacks the specific VHOST_RX_BATCH guard.,"The historical repair adds a bounds/batching guard (nheads > VHOST_RX_BATCH) for a specific array overflow in the Linux kernel vhost driver, which is entirely absent and irrelevant to the raptor XML writer's namespace declaration logic.",verifier_not_no,0,1,0
0,1,0,1,2,1517,CWE-703,16,384201,0,66,0,1,0,1,0,1,1,0,linux,0.003998160362243652,0.9469802379608154,0,330,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,19005,CWE-924,77,384677,4,539,12,7,0,1,0,1,0,1,nbdkit,0.005981743335723877,0.9494649171829224,0,3202,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair clamps a string length (descsz) before passing it to a format string printer, while the target function is an NBD protocol negotiation handler with no equivalent string length clamping guard or format string printer vulnerability.","The historical repair is a bounds/shape clamp on a string length variable for a format string operation, which is entirely absent and irrelevant to the target function's protocol parsing logic.",verifier_not_no,0,1,0
0,1,1,0,2,6183,CWE-122,11,384767,4,241,0,4,1,0,1,0,1,0,vim,0.0018655657768249512,0.9562565088272095,0,1316,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,13,5340,CWE-703,25,384803,0,211,0,10,1,0,0,1,0,1,vim,0.00909888744354248,0.9459242224693298,0,1334,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,N/A - The target function unix_expandpath does not contain the valid_filetype guard or the keymap_init operation.,"The historical repair adds a valid_filetype guard before calling keymap_init(), which is entirely absent from the target function unix_expandpath that deals with wildcard path expansion.",verifier_not_no,0,1,0
0,1,0,1,0,1296,CWE-191,5,386565,1,39,2,1,0,1,0,1,0,1,qcad,0.007275998592376709,0.9075235724449158,0,293,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target contains bounds checks like `vertexIndex>=0 && vertexIndex<maxVertices` before array access, which are unrelated to the historical UTF-8 character length validation guard.","The historical repair adds a UTF-8 character length validation and bounds guard for string iteration, which is completely absent and irrelevant to the target's DXF polyline vertex bounds checks; additionally, the historical evidence is primarily a bounds/shape check, requiring a YES verdict.",verifier_not_no,0,1,0
0,1,0,1,0,2081,CWE-476,7,386750,1,71,4,0,0,1,0,1,0,1,linux,0.002236664295196533,0.9475857615470886,0,456,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair resets a specific state variable (rm->atomic.op_active) on an error path to prevent a use-after-free/null-deref, while the target function involves UDF inode expansion with page allocation and memory copies lacking equivalent bounds or null guards.",The historical repair evidence addresses a completely different subsystem (RDMA atomic operation state reset) and does not map to any bounds/shape check obligation for the target UDF filesystem function.,verifier_not_no,0,1,0
0,1,0,1,13,5182,CWE-125,21,387149,0,161,1,5,0,1,0,1,0,1,ImageMagick,-0.002653360366821289,1.0000001192092896,0,1014,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function SetGrayscaleImage does not call XBMInteger or contain a negative value guard on a parsed integer before buffer assignment.,"The historical repair guards a negative return value from XBMInteger in an XBM decoder, which is entirely absent from the target SetGrayscaleImage function that deals with colormap sorting and mapping.",verifier_not_no,0,1,0
1,0,1,0,1,352,CWE-125,1,387593,0,14,0,0,1,0,1,0,1,0,linux,-0.00263136625289917,0.943780779838562,0,99,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,4,3822,CWE-125,16,389676,0,170,0,3,0,1,0,1,0,1,vim,0.011495530605316162,0.95772784948349,0,1082,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function writes to an output buffer (e.g., *end++ = nr, *end++ = BS) without bounds checks, but the historical repair is a bounds/shape check on a different buffer/variable in a different project (libplist/gpsd) with no semantic overlap.","The historical repair adds bounds/shape checks for output buffer overflows in different projects (libplist, gpsd), which are irrelevant to the target's specific string parsing logic in vim, and the target lacks equivalent bounds guards on its output buffer writes.",verifier_not_no,0,1,0
0,1,0,1,2,4234,CWE-703,4,389760,0,170,1,0,0,1,1,0,1,0,jasper,0.005607903003692627,0.9437704682350159,0,871,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function does not contain any fprintf operations printing sensitive data that would require the historical null/validity guard, and the historical patches are from entirely different projects and CWEs.","The historical repairs guard sensitive data printing in cifs-utils and shell fallback in firejail, neither of which applies to the jasper target's command-line parsing logic, so the specific repair obligation is absent.",verifier_not_no,0,1,0
1,0,0,1,4,400,CWE-120,3,391627,0,23,0,0,1,0,1,0,1,0,linux,0.0002548694610595703,0.9494621157646179,0,92,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target function contains `if (nbytes >= MAX_DRC_NAME_LEN) return 0;` which is unrelated to the historical offset overflow guard.,"The historical repair adds a specific bounds/shape guard for ELF section offset overflow, which is completely absent and irrelevant to the target function's DRC name buffer handling.",verifier_not_no,0,1,0
1,0,0,1,4,393,CWE-120,3,391628,0,22,0,0,1,0,0,1,0,1,linux,9.131431579589844e-05,0.9505347013473511,0,92,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains a bounds check `if (nbytes >= MAX_DRC_NAME_LEN) return 0;` which is unrelated to the historical repair's offset overflow check.,"The historical repair adds a specific bounds/shape overflow check for ELF version definition offsets, which is entirely absent and irrelevant to the target function's simple string buffer bounds check.",verifier_not_no,0,1,0
0,1,0,1,0,650,CWE-703,3,393528,0,19,0,0,1,0,0,1,0,1,squirrel,-0.0010475516319274902,0.9340174198150635,0,169,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function checks sq_type(o) == OT_THREAD but does not perform a null/error check on the result of _thread(o) before calling methods like sq_reservestack, Push, sq_move, and sq_call on it.","The historical repair adds a null-check guard on a stack peek result before using it, which is absent in the target function where _thread(o) is used without null/error validation.",verifier_not_no,0,1,0
0,1,0,1,5,10785,CWE-787,71,397644,24,354,2,0,0,1,0,1,0,1,autotrace,0.0018341541290283203,0.9498216509819031,0,2831,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,low,"The historical repair evidence addresses HTTP file offset parsing and path traversal sanitization in mongoose (CWE-552), which is unrelated to the BMP buffer over-read vulnerability (CWE-787) in the autotrace target function.","The historical repair evidence is for a different project and CWE (mongoose, CWE-552) involving path traversal and signed offset parsing, which cannot be mapped to the same semantic variable, bound, or sink operation as the BMP buffer over-read vulnerability in the autotrace target function.",verifier_not_no,0,1,0
0,1,0,1,4,1498,CWE-787,3,398518,2,41,2,1,0,1,0,1,0,1,rizin,0.004257678985595703,0.9442353844642639,0,332,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function passes buf_end - buf as a size parameter to parse_attr_value, but does not contain the specific offset > sz bounds guard or any equivalent check before its operations.","The historical repair is a bounds/shape check (offset > sz) for a different project and different variables, and the target lacks any equivalent guard, so the YES should not be rejected.",verifier_not_no,0,1,0
0,1,0,1,2,848,CWE-362,1,400103,0,26,0,0,0,1,0,1,0,1,EternalTerminal,-0.0008394122123718262,0.9576972723007202,0,211,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,275,CWE-362,1,400109,0,8,0,0,0,1,0,1,0,1,EternalTerminal,-0.0025423169136047363,0.927410364151001,0,63,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function checks `it == idInfoMap.end()` but logs a fatal error without returning or throwing, allowing execution to proceed to `it->second` on an invalid iterator.","The historical repair is a bounds/shape check on a response buffer in a different project and CWE, which is entirely absent and irrelevant to the target's iterator validity check that fails to block the risky path.",verifier_not_no,0,1,0
1,0,0,1,0,618,CWE-787,1,400409,0,27,0,0,1,0,0,1,1,0,vim,-0.003449857234954834,0.9588876962661743,0,146,0,1,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function acquires a pointer via ml_get_curline() and uses it in pointer arithmetic (p + col) without any bounds or validity check, whereas the historical repair re-acquired a pointer via ml_get_buf() specifically to prevent use-after-free before array access.","The historical repair addresses a use-after-free (CWE-416) by re-acquiring a pointer before array access, which is semantically different from the target's potential out-of-bounds pointer arithmetic (CWE-787) on a freshly acquired line, and the target lacks any equivalent bounds/shape guard.",verifier_not_no,0,1,0
0,1,0,1,10,1005,CWE-284,5,400735,0,48,0,0,0,1,0,1,0,1,linux,0.015137910842895508,0.954790472984314,0,271,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function operates on a pipe buffer iterator and contains no string concatenation logic or buffer overflow guards related to retname/retnamlen.,"The historical repair guards a string concatenation buffer overflow in an ISO filesystem parser, which is entirely unrelated to the target function's pipe buffer page-copying logic.",verifier_not_no,0,1,0
0,1,0,1,16,1080,CWE-284,4,400743,0,48,0,0,0,1,1,0,0,1,linux,0.014208376407623291,0.9764875173568726,0,284,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function push_pipe deals with pipe buffer allocation and contains no get_user_pages_fast, pages array, or the specific unlikely(ret < local_nr_pages) guard from the historical patch.",The historical repair adds a guard for get_user_pages_fast failure handling which is entirely absent from the target function that operates on pipe_inode_info buffer allocation instead.,verifier_not_no,0,1,0
0,1,0,1,0,2044,CWE-200,15,400779,0,74,2,7,0,1,0,1,0,1,php-src,0.07749837636947632,0.9907552003860474,0,464,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function is PHP_FUNCTION(openssl_decrypt) which performs symmetric decryption and does not involve RAND_bytes/RAND_pseudo_bytes at all.,"The historical repair replaces RAND_pseudo_bytes with RAND_bytes and adds a guard for its failure, which is entirely absent and irrelevant to the target openssl_decrypt function.",verifier_not_no,0,1,0
0,1,0,1,2,4229,CWE-703,37,401034,1,168,1,14,0,1,0,1,0,1,radare2,0.007974445819854736,0.9657679796218872,0,1059,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function `create_cache_bins` does not contain a bounds check matching the historical repair obligation (checking `class_id > types_size` before array access).,"The historical repair evidence adds a bounds check for `class_id > types_size` protecting an array access, which is semantically unrelated to the target function's operations on dyld cache images and cannot be mapped to any existing guard in the target.",verifier_not_no,0,1,0
0,1,0,1,0,746,CWE-200,0,401525,0,23,0,0,1,0,1,0,0,1,linux,-0.0010606050491333008,0.9428854584693909,0,157,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,Target function contains no sysctl permission logic or net namespace checks.,"The historical repair adds a namespace guard for sysctl permissions, which is entirely absent from the unrelated target function that handles process times and timers.",verifier_not_no,0,1,0
1,0,1,0,10,1766,CWE-200,3,401579,0,65,0,0,1,0,1,0,1,0,linux,0.0005089044570922852,0.9385461807250977,0,450,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,73,6323,CWE-703,3,404192,2,252,1,1,1,0,1,0,1,0,pcre2,0.0024869441986083984,0.9392564296722412,0,1336,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,954,CWE-703,4,405333,0,47,0,0,0,1,1,0,1,0,linux,0.002516627311706543,0.9549126625061035,0,258,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target function xfrm_expand_policies contains no filesystem stacking depth checks or clone_private_mount operations.,"The historical repair adds a filesystem stacking depth guard for overlayfs mounting, which is completely unrelated to the target function's xfrm policy expansion logic, and the repair obligation is absent.",verifier_not_no,0,1,0
0,1,0,1,1,2256,CWE-703,14,405698,1,88,0,2,1,0,0,1,1,0,linux,0.0026059746742248535,0.9444020390510559,0,555,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is a platform device driver using device tree APIs (e.g., platform_get_resource, devm_ioremap_resource) and contains no USB interface or endpoint structures.","The historical repair adds bounds/null checks for USB interface endpoints, which is irrelevant to the target platform driver that operates on entirely different subsystems and variables.",verifier_not_no,0,1,0
1,0,1,0,1,7680,CWE-200,29,406206,2,313,2,8,1,0,1,0,1,0,util-linux,0.0038117170333862305,0.9381383657455444,0,1809,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,15,2270,CWE-787,15,408968,1,97,0,7,0,1,0,1,0,1,vim,0.0048635005950927734,0.9475947618484497,0,564,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses `buf[idx]` and `buf[0]` without checking if `idx > 0` or `idx < NUMBUFLEN`, and does not contain the `len > 0` guard from the historical repair.","The historical repair adds a `len > 0` bounds guard before accessing `buf[len - 1]`, which is primarily a bounds/shape check and is entirely absent from the vim target function that operates on different variables and logic.",verifier_not_no,0,1,0
0,1,0,1,77,16039,CWE-787,32,409515,9,605,2,4,0,1,0,1,0,1,vim,0.005761981010437012,0.9449300765991211,0,4004,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function `check_termcode` in vim does not contain any `strlen`/`len > 0` guard before buffer indexing, nor does it perform newline stripping on a string buffer like the historical pam-u2f patch.","The historical repair adds a bounds/shape check (`len > 0`) before accessing `buf[len-1]` in a completely different project and context (pam-u2f), which is absent and irrelevant to the vim target function's terminal code parsing logic.",verifier_not_no,0,1,0
0,1,0,1,10,17737,CWE-399,149,411896,0,536,3,21,0,1,1,0,1,0,tor,0.012594461441040039,0.9442147612571716,0,3819,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical evidence involves error handling refactoring (goto out vs return) in Linux and value validation in git, which are unrelated to the target function's array/buffer access and parsing operations.","The historical repair evidence addresses error handling flow and value validation in different projects and CWEs, and cannot be mapped to any specific bounds/shape check obligation protecting a risky sink in the target function.",verifier_not_no,0,1,0
0,1,0,1,15,31969,CWE-476,228,411926,15,1042,16,61,0,1,0,1,0,1,heimdal,0.00517582893371582,0.9382337331771851,0,6411,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The historical repair adds a null check for authctxt->user before an xasprintf dereference in an SSH pubkey authentication function; the target function is a Kerberos TGS request handler with no equivalent variable or operation.,"The historical repair evidence is from a completely different project and CWE (SSH auth vs. Kerberos TGS, CWE-200 vs. CWE-476), and the specific null-check obligation for authctxt->user cannot be mapped to any variable or sink in the target function.",verifier_not_no,0,1,0
0,1,0,1,3,2728,CWE-190,3,412117,1,75,3,0,0,1,0,1,0,1,unbound,0.005280971527099609,0.9452822208404541,0,575,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target has a different overflow guard: if((unsigned)strlen(dnscenv->provider_name) >= (unsigned)0xffff0000) { ... continue },"The historical repair guards against an integer overflow in a padding calculation for a uint32_t variable, while the target guards against an overflow in a size calculation for strlen; they are semantically different operations, and the historical evidence is primarily a bounds/shape check.",verifier_not_no,0,1,0
1,0,1,0,0,1586,CWE-787,3,412190,1,71,1,0,1,0,1,0,1,0,vim,0.004597604274749756,0.9335687756538391,0,356,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,144,CWE-415,3,412332,0,5,0,1,1,0,1,0,1,0,rizin,-0.011324584484100342,0.9434301853179932,0,41,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains no memcpy, buffer reads, or length clamping guards.","The historical repairs are bounds/shape checks for buffer copy operations, which are entirely absent from the simple target function that merely clones a list.",verifier_not_no,0,1,0
1,0,1,0,1,4687,CWE-416,15,413339,0,86,1,7,1,0,1,0,1,0,php-src,-0.00019496679306030273,0.947848379611969,0,578,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,14,13253,CWE-416,41,413623,6,466,7,11,1,0,1,0,0,1,radare2,0.010909676551818848,0.9638922214508057,0,3196,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function (radare2 r_core_anal_esil) contains no iov_iter or iter_is_iovec references; it operates on entirely different data structures (RCore, RAnalEsil, buf) and has no equivalent semantic guard for the historical linux kernel Use-after-Free on iov_iter.","The historical repair adds a type-check guard (iter_is_iovec) for a linux kernel iov_iter Use-after-Free, which is entirely absent and irrelevant to the radare2 ESIL analysis function that operates on different objects and state.",verifier_not_no,0,1,0
1,0,1,0,6,25536,CWE-416,96,416366,16,1015,5,14,1,0,1,0,1,0,vim,0.006352066993713379,0.9475705623626709,0,5352,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,251,CWE-416,0,417093,4,17,4,0,1,0,1,0,1,0,MilkyTracker,-0.009276151657104492,0.9147615432739258,0,60,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,N/A - target function is a destructor with no relevant guard matching the historical repair,"The historical repair involves mutex unlocking on error paths and NULL/errno checks for file streams in a Linux driver, which is completely unrelated to the target destructor's simple null checks before delete operations.",verifier_not_no,0,1,0
1,0,0,1,0,636,CWE-119,4,417472,0,22,0,1,1,0,0,1,1,0,libvirt,0.0014722347259521484,0.938132107257843,0,121,1,0,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function contains no bounds or shape checks protecting array accesses or buffer reads against a size limit; it only performs a loop over nmdev_types and calls an external API.,"The historical repair evidence fixes a bounds check on descsz protecting a fixed-size buffer, which does not map to any variable, bound, or sink in the target libvirt function.",verifier_not_no,0,1,0
1,0,1,0,6,22413,CWE-703,67,418795,21,832,1,21,1,0,1,0,1,0,vim,0.003345966339111328,0.9430056810379028,0,4632,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,227,CWE-476,0,421378,0,14,0,0,1,0,1,0,1,0,mujs,-0.0017491579055786133,0.9238613843917847,0,67,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,1645,CWE-190,17,424522,1,69,2,4,0,1,0,1,0,1,FreeRDP,0.0069866180419921875,0.9449455738067627,0,359,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (s > INT32_MAX) return NULL; ... ret->surfaceData = BufferPool_Take(priv->surfacePool, s);","The target function already contains a bounds check guarding the allocation size variable s (computed as width * height * 4ULL) against INT32_MAX before it is used as the allocation size in BufferPool_Take, satisfying all six conditions for a present repair.",,1,0,1
1,0,0,1,5,5161,CWE-476,19,424969,0,189,0,0,1,0,1,0,1,0,linux,0.0016521215438842773,0.9595833420753479,0,1078,1,0,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function iwl_trans_pcie_alloc does not allocate or check prph_info or ctxt_info_gen3; it is a different function with different allocations and error paths.,"The historical repair guards dma_alloc_coherent results for prph_info/ctxt_info_gen3 which are entirely absent from the target function, so the specific repair obligation is irrelevant and not present.",verifier_not_no,0,1,0
1,0,1,0,0,530,CWE-125,0,427153,1,13,0,0,1,0,1,0,1,0,lua,-0.00668489933013916,0.9269116520881653,0,149,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,19,3963,CWE-787,32,427707,1,154,2,4,0,1,0,1,0,1,file,0.004232943058013916,0.9511364698410034,0,1100,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repairs add bounds checks (nitems, record_count, uncomp_end) before out-of-bounds accesses. The target function contains its own distinct bounds checks (e.g., left < sizeof(uint32_t), o4 + l > left) but these are different semantic guards over different variables, and the target's vulnerability pattern (e.g., CDF_GETUINT32(p, i << 1) without a prior bounds check on p) differs from the historical pattern.","The historical repair adds bounds/shape guards (nitems, record_count, uncomp_end) which are primarily bounds checks, and the target function does not contain the same semantic guard over the same variables protecting the same risky operation.",verifier_not_no,0,1,0
1,0,1,0,3,146,CWE-787,4,430335,0,7,0,1,1,0,1,0,1,0,linux,0.004227340221405029,0.9483237862586975,0,31,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,1036,CWE-362,4,430380,0,38,2,0,0,1,1,0,0,1,linux,0.0030843615531921387,0.9207637310028076,0,241,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains size/bounds checks (e.g., `if (new_acts_size > MAX_ACTIONS_BUFSIZE)` and `if (req_size <= (ksize(*sfa) - next_offset))`) and an allocation error check (`if (IS_ERR(acts))`), but no null pointer dereference guard analogous to the historical `trans == NULL` check.","The historical repair guards a NULL pointer dereference on a specific transport variable, while the target function's checks are primarily bounds/shape checks for buffer allocation and size limits, making the historical evidence irrelevant to this target.",verifier_not_no,0,1,0
0,1,0,1,19,11220,CWE-400,33,430470,1,333,8,15,0,1,0,1,0,1,squid,0.012241840362548828,0.9229904413223267,0,1932,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target uses strchr(tline, TAB), strchr(selector, TAB), strchr(host, TAB) without null checks before dereferencing them, unlike the historical repair which added null checks for strchr results.","The target function lacks null checks on the return values of strchr before dereferencing them, which is the exact semantic guard added in the historical repair, so the repair obligation is absent.",verifier_not_no,0,1,0
0,1,0,1,134,15822,CWE-787,49,431633,0,417,2,9,0,1,0,1,0,1,ImageMagick,0.005995392799377441,0.9783201217651367,0,3809,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function ReadCINImage does not use XBMInteger or check its return value for negativity; it uses ReadBlobStream and checks `if ((size_t) count != length) break;` for bounds/shape.,"The historical repair guards a negative return value from XBMInteger, which is entirely absent in the target function; the target's data validation is primarily a bounds/shape check on ReadBlobStream length, making the specific historical added_guard repair irrelevant and unmapped.",verifier_not_no,0,1,0
0,1,0,1,1,2227,CWE-787,14,432093,1,99,0,3,0,1,0,1,0,1,vim,0.012174427509307861,0.9910576939582825,0,565,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function `sug_filltree` lacks the `depth < MAXWLEN` bounds guard before its array indexing operations, and the historical repair is primarily a bounds/shape check which falls outside this verifier's NO-conditions scope.","The historical repair adds a bounds/shape check (`depth < MAXWLEN`) which is absent in the target, and since this verifier is explicitly restricted to non-bounds added guards, the YES prediction cannot be rejected.",verifier_not_no,0,1,0
1,0,1,0,4,10351,CWE-617,14,432152,24,171,0,7,1,0,1,0,1,0,mongo,0.0031029582023620605,0.9244272112846375,0,1840,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,406,CWE-476,3,432247,0,17,0,1,0,1,0,1,1,0,unicorn,-5.960464477539063e-08,0.9266179800033569,0,95,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains a null check `if (!block) { return; }` but lacks the bounds check `block->length <= offset` and does not perform the `memory_region_get_ram_ptr` operation that the historical repair guards.,"The historical repair guards a bounds violation on a specific memory region pointer operation in a different project and context, which is entirely absent from the target function.",verifier_not_no,0,1,0
1,0,0,1,1,179,CWE-125,1,432346,0,9,0,0,0,1,0,1,1,0,qemu,-0.0024039745330810547,0.9397072792053223,0,49,1,0,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target uses modulo `s->reg % sizeof(s->edid_blob)` to index `s->edid_blob`, whereas the historical repair uses `vga_read_byte` to bounds-check a computed offset against VRAM size.","The historical repair obligation protects a computed offset against VRAM bounds using a safe API, which is semantically distinct from the target's modulo-based index wrapping on a fixed-size EDID blob.",verifier_not_no,0,1,0
0,1,0,1,7,3099,CWE-703,15,432351,1,99,0,2,0,1,0,1,0,1,dpdk,0.0,0.9723502397537231,0,702,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (dev->inflight_info->fd >= 0) { close(dev->inflight_info->fd); dev->inflight_info->fd = -1; },The target function already contains the exact semantic guard (fd >= 0) over the same state variable (inflight_info->fd) protecting the same risky operation (close) with the same failure action (skip close and set to -1).,,1,0,1
0,1,0,1,7,3198,CWE-703,15,432352,1,97,1,2,0,1,0,1,0,1,dpdk,0.010094285011291504,0.9999998807907104,0,733,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (dev->inflight_info->fd >= 0) { close(dev->inflight_info->fd); dev->inflight_info->fd = -1; },"The target function contains the exact same semantic guard and initialization (fd >= 0 check before close, and fd = -1 initialization) over the same state variable as the historical fixed-side patch, fully blocking the risky path.",,1,0,1
0,1,0,1,11,7674,CWE-416,29,434093,3,294,2,12,0,1,0,1,0,1,vim,0.0042459964752197266,0.9438459277153015,0,1683,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair is a bounds/shape check for X11 font list parsing (rep.length > 0 && ch <= chend), which is entirely absent and irrelevant to the vim do_arg_all() function that manages window/buffer argument lists.","The target function does not contain the same semantic guard over the same variables/state protecting the same risky operation, and the historical evidence is primarily a bounds/shape check from a completely different project and CWE.",verifier_not_no,0,1,0
0,1,0,1,0,757,CWE-119,0,434902,0,24,4,0,0,1,0,1,0,1,ghostpdl,0.0015189647674560547,0.9340873956680298,0,149,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function performs three memcpy operations (lines: memcpy(dest_strip, ..., left_width), memcpy(ptr_out_temp, ..., src_width), memcpy(ptr_out_temp, ..., right_width)) without any preceding bounds checks ensuring the copy lengths do not exceed the destination buffer capacity.","The target function contains unguarded memcpy calls where the copy size variables (left_width, src_width, right_width) are not checked against the destination buffer bounds, so the historical repair obligation of clamping copy length to buffer size is not present.",verifier_not_no,0,1,0
